_gddid	words	year	expected_lat	intersection_lat	expected_long	intersection_long	dms_regex	dd_regex
55071eede1382326932d9437	['EUROPE', 'LEGEND', 'Straldzha', 'Mire', 'Other', 'pollen', 'sites', 'Capital', 'cities', 'Rivers', 'and', 'lakes', '100m', 'isobath', '0', '-', '200', 'm', 'a.s.l.', '200', '-', '1000', 'm', 'a.s.l.', '>', '1000', 'm', 'a.s.l.', 'Source', ':', 'Gâlâbov', '-LRB-', '1973', '-RRB-', '22º', '24º', '26º', '28º', 'BUCHAREST', 'ROMANIA', 'Danube', 'R.', '11', '44º', 'Struma', 'SOFIA', '10', '6', '2', '8', 'B', 'U', 'L', 'G', 'A', 'R', 'I', 'A', 'Straldzha', '4', 'BLACK', '5', 'Mire', 'SEA', '9', 'Upper', 'Thrace', '7', 'Maritsa', '13', '42º', '14', '12', 'Eastern', 'ISTANBUL', '13', 'Western', 'Thrace', 'Thrace', 'MARMARA', 'GREECE', 'SEA', 'TURKEY', '40º', 'AEGEAN', 'SEA', '22º', '24º', '26º', '28º', 'Fig.', '1', '.']	2013	['42']	['42']	['26']	['26']	[]	[]
55071eede1382326932d9437	"['Sampling', 'and', 'analytical', 'techniques', 'In', 'March', '2008', ',', 'we', 'dug', 'a', 'trench', '520', 'cm', 'deep', 'and', '30', 'cm', 'wide', 'into', 'the', 'side', 'of', 'the', '``', 'Straldja', ""''"", 'tile', 'factory', ""'s"", 'quarry', 'in', 'the', 'lowest', 'part', 'of', 'the', 'Straldzha', 'Mire', '-LRB-', 'Fig.', '2', ';', '42', '3704900N', ',', '26', '4601200E', ',', '138', 'm', 'a.s.l.', '-RRB-', '.']"	2013	['42']	['42']	['26']	['26']	[]	[]
54b4324fe138239d8684b1c8	['Palaeogeography', ',', 'Palaeoclimatology', ',', 'Palaeoecology', '254', '-LRB-', '2007', '-RRB-', '492', '--', '507', 'www.elsevier.com/locate/palaeo', 'Vegetation', 'and', 'fire', 'history', 'during', 'the', 'last', '18,000', 'cal', 'yr', 'B.P.', 'in', 'Southern', 'Patagonia', ':', 'Mallín', 'Pollux', ',', 'Coyhaique', ',', 'Province', 'Aisén', '-LRB-', '45', '°', '41', '′', '30', '″', 'S', ',', '71', '°', '50', '′', '30', '″', 'W', ',', '640', 'm', 'elevation', '-RRB-', 'Vera', 'Markgraf', 'a', ',', ',', 'Cathy', 'Whitlock', 'b', ',', 'Simon', 'Haberle', 'c', 'a', 'Institute', 'of', 'Arctic', 'and', 'Alpine', 'Research', ',', 'University', 'of', 'Colorado', ',', 'Boulder', 'CO', '80309', ',', 'United', 'States', 'b', 'Department', 'of', 'Earth', 'Sciences', ',', 'Montana', 'State', 'University', ',', 'Bozeman', ',', 'MT', '59717', ',', 'United', 'States', 'c', 'Research', 'School', 'of', 'Pacific', 'and', 'Asian', 'Studies', ',', 'Australian', 'National', 'University', ',', 'Canberra', ',', 'ACT', '0200', ',', 'Australia', 'Received', '6', 'February', '2007', ';', 'received', 'in', 'revised', 'form', '6', 'July', '2007', ';', 'accepted', '14', 'July', '2007', 'Abstract', 'To', 'better', 'understand', 'the', 'climate', ',', 'vegetation', 'and', 'fire', 'history', 'of', 'southern', 'South', 'America', 'since', 'the', 'last', 'deglaciation', ',', 'sediment', 'characteristics', ',', 'diatoms', ',', 'pollen', ',', 'microscopic', 'and', 'macroscopic', 'charcoal', 'and', 'magnetic', 'susceptibility', 'were', 'analyzed', 'in', 'a', '14-m', 'long', 'sediment', 'core', 'from', 'a', 'closed', 'basin', 'fen', 'at', 'Lago', 'Pollux', ',', 'Aisén', 'Province', ',', 'southern', 'Chile', '-LRB-', '45', '°', '41', '′', '30', '″', 'S', 'lat', ',', '71', '°', '50', '′', '30', '″', 'W', 'long', ',', '640', 'm', 'elev', '.', '-RRB-']	2007	['45']	['45']	['71']	['71']	[]	[]
54b4324fe138239d8684b1c8	['Based', 'on', 'analysis', 'of', 'pollen', ',', 'diatoms', ',', 'charcoal', ',', 'and', 'sediment', 'magnetism', 'in', 'sediment', 'cores', ',', 'we', 'present', 'the', 'history', 'of', 'vegetation', ',', 'fire', ',', 'hydrologic', 'changes', 'and', 'climate', 'from', 'a', 'fen', '-LRB-', 'Mallín', 'Pollux', ',', '45', '°', '41', '′', '30', '″', 'S', ',', '71', '°', '50', '′', '30', '″', 'W', ',', '640', 'm', 'elev', '.', '-RRB-']	2007	['45']	['45']	['71']	['71']	[]	[]
54b4324fe138239d8684b1c8	['Sedimentation', 'rates', 'for', 'post-glacial', 'pollen', 'records', 'from', 'southern', 'Chile', 'between', 'latitudes', '44', 'and', '47', '°', 'S.', '-LRB-', 'Laguna', 'Six', 'Minutes', '-LRB-', '46', '°', '25', '′', 'S', ',', '74', '°', '20', '′', 'W', ',', '20', 'm', '-RRB-', ',', 'Laguna', 'Stibnite', '-LRB-', '46', '°', '25', '′', 'S', ',', '74', '°', '24', '′', 'W', ',', '20', 'm', '-RRB-', ',', 'M.', 'Pollux', '-LRB-', '45', '°', '55', '′', 'S', ',', '71', '°', '41', '′', 'W', ',', '640', 'm', '-RRB-', ',', 'Laguna', 'Lincoln', '-LRB-', '45', '°', '22', '′', 'S', ',', '74', '°', '04', '′', 'W', ',', '25', 'm', '-RRB-', ',', 'Laguna', 'Lofel', '-LRB-', '44', '°', '53', '′', 'S', ',', '74', '°', '24', '′', 'W', ',', '25', 'm', '-RRB-', ',', 'Laguna', 'Oprasa', '-LRB-', '44', '°', '21', '′', 'S', ',', '73', '°', '39', '′', 'W', ',', '50', 'm', '-RRB-', 'and', 'Laguna', 'Facil', '-LRB-', '44', '°', '19', '′', 'S', ',', '74', '°', '17', '′', 'W', ',', '10', 'm', '-RRB-', ',', 'and', 'two', 'partial', 'postglacial', 'sequences', 'from', 'Laguna', 'Marcelo', '-LRB-', '46', '°', '28', '′', 'S', ',', '74', '°', '10', '′', 'W', ',', '60', 'm', '-RRB-', 'and', 'Laguna', 'Miranda', '-LRB-', '46', '°', '08', '′', 'S', ',', '73', '°', '26', '′', 'W', ',', '120', 'm', '-RRB-', '.']	2007	['45']	['45']	['71']	['71']	['46,°,25,′,S,,,74,°,20,′,W', '46,°,25,′,S,,,74,°,24,′,W', '45,°,55,′,S,,,71,°,41,′,W', '45,°,22,′,S,,,74,°,04,′,W', '44,°,53,′,S,,,74,°,24,′,W', '44,°,21,′,S,,,73,°,39,′,W', '44,°,19,′,S,,,74,°,17,′,W', '46,°,28,′,S,,,74,°,10,′,W', '46,°,08,′,S,,,73,°,26,′,W']	[]
54b4324fe138239d8684b13b	['Thirty', 'accelerator', 'mass', 'spectrometry', 'radiocarbon', 'dates', ',', 'biostratigraphy', 'and', 'tephra', 'correlation', 'reveal', 'that', 'a', '119', 'm', 'sediment', 'core', 'recovered', 'from', 'the', 'Huiñaimarca', 'sub-basin', 'of', 'Lake', 'Titicaca', '-LRB-', '16.0', '°', 'to', '17.5', '°', 'S', ',', '68.5', '°', 'to', '70', '°', 'W', ';', '3810', 'masl', '-RRB-', 'contains', 'sediments', 'covering', 'N', '151,000', 'years', '.']	2008	['16']	['16']	['68']	['68']	[]	[]
54b4324fe138239d8684b13b	['In', 'the', 'southern', 'hemisphere', 'tropical', 'Andes', ',', 'records', 'from', ':', 'i', '-RRB-', 'Lake', 'Siberia', '-LRB-', '17', '°', '50', '′', 'S', ',', '64', '°', '43', '′', 'W', ';', 'Mourguiart', 'and', 'Ledru', ',', '2003', '-RRB-', 'and', 'ii', '-RRB-', 'Huiñaimarca', '-LRB-', '16', '°', '20', '′', 'S', ',', '68', '°', '57', '′', 'W', ';', 'Argollo', 'and', 'Mourguiart', ',', '2000', '-RRB-', 'have', 'been', 'interpreted', 'as', 'indicative', 'of', 'lowered', 'LGM', 'precipitation', ',', 'although', 'alternative', 'mechanisms', 'and', 'interpretation', 'have', 'been', 'postulated', 'by', 'Baker', 'et', 'al.', '-LRB-', '2003', '-RRB-', '.']	2008	['16']	['16']	['68']	['68']	['17,°,50,′,S,,,64,°,43,′,W', '16,°,20,′,S,,,68,°,57,′,W']	[]
54b4324fe138239d8684b13b	['Site', 'description', 'Lake', 'Titicaca', '-LRB-', '16.0', '°', 'to', '17.5', '°', 'S', ',', '68.5', '°', 'to', '70', '°', 'W', ';', 'Figs.', '1', 'and', '2', '-RRB-', 'is', 'today', 'divided', 'into', 'two', 'sub-basins', ':', 'i', '-RRB-', 'Lago', 'Grande', '-LRB-', 'or', 'Chucuito', '-RRB-', ',', 'with', 'a', 'maximum', 'depth', 'of', '285', 'm', 'and', ',', 'ii', '-RRB-', 'Huiñaimarca', '-LRB-', 'or', 'Wiñaymarka', 'or', 'Lago', 'Menor', '-RRB-', ',', 'with', 'a', 'maximum', 'depth', 'of', '40', 'm', '.']	2008	['16']	['16']	['68']	['68']	[]	[]
58d27e3acf58f121bb4ffc2a	"['Western', 'Rhodopes', 'Mountains', '-LRB-', 'Bulgaria', '-RRB-', ':', 'peat', 'bog', 'Beliya', 'Kanton', 'MARIA', 'LAZAROVA1', ',', 'SPASSIMIR', 'TONKOV2', ',', 'ELENA', 'MARINOVA3', ',', 'DIMITER', 'IVANOV1', '&', 'ELISSAVETA', 'BOZILOVA2', '1Institute', 'of', 'Biodiversity', 'and', 'Ecosystem', 'Research', ',', 'Bulgarian', 'Academy', 'of', 'Sciences', ',', 'Soﬁa', ',', 'Bulgaria', ',', '2Laboratory', 'of', 'Palynology', ',', 'Department', 'of', 'Botany', ',', 'Faculty', 'of', 'Biology', ',', 'Soﬁa', 'University', '``', 'St.', 'Kliment', 'Ohridski', ""''"", ',', 'Soﬁa', ',', 'Bulgaria', ',', '3CAS', ',', 'Katholieke', 'Universiteit', 'Leuven', ',', 'Leuven', ',', 'Belgium', 'Site', 'details', 'The', 'peat', 'bog', 'Beliya', 'Kanton', '-LSB-', '1547', 'm', 'a.s.l.', ',', '41', '◦', '44', '01', 'N', ',', '24', '◦', '08', '23', 'E', '-RSB-', 'is', 'located', 'in', 'the', 'coniferous', 'belt', 'of', 'the', 'central', 'part', 'of', 'the', 'western', 'Rhodopes', 'Mountains', ',', 'Bulgaria', '.']"	2011	['41']	['41']	['24']	['24']	[]	[]
56c160e6cf58f15c72c8fe70	['I', '--', '6.9', '-', '6.7', '-5.1', '-4.7', '-5.5', '-4.9', '5.4', '-', '-4.9', '-3.1', '-', '5.5', '-', '5.8', '--', '5.3', '-9.56', '-', '11.17', '-', '-', '10.59', '-', '7.20', '-', '7.37', '-', '7.59', '-', '8.61', '-', '9.3', 'I', '-', '8.06', '-', '10.36', '-', '10.45', '-', '10.32', '-', '9.20', '-9.64', '-9.94', '-', '9.77', '-', '9.96', '-9.75', '-', '9.48', '-', '8.7', 'I', '-10.13', '-', '10.10', '--', '10.78', '-', '10.63', '-', '11.15', '--', '10.47', '-', '-', '10.94', '-', '10.51', '-', '11.28', '-', '12.30', '-', '10.59', '-', '11.94', '-11.38', '-', '-', '10.58', '-9.86', '-', '10.06', '-8.43', '--', '9.83', '~', '-3.3', '-7.8', '-5.6', '-', '5.4', '-4.2', '--', '6.1', '-5.9', '-7.2', '-7.5', '-', '5.2', '-', '5.6', '-', '5.4', '-', '6.2', '-5.2', '-5.8', '-7.4', '-', '6.6', '-', '5.0', '-', '5.4', '-5.7', '-', '5.7', '~', '-3.0', '-6.1', '-6.1', '-5.8', '-4.7', '-4.2', '-3.1', '-3.1', '-', '5.8', '-3.6', '-4.7', '-', '-', '8.75', '-9.82', '-', '-6.87', '-6.97', '-', '8.35', '-7.78', '-7.64', '-', '8.97', '-', '10.34', '-', '7.73', '-8.48', '-8.30', '--', '8.87', '-', '8.83', '-', '10.24', '-9.21', '-7.87', '-9.83', '-9.35', '-9.41', '-9.54', '-9.06', '-9.49', '-', '9.09', '-9.16', '-9.58', '-', '10.0', 's', '-', '10.42', '-', '10.02', '-', '-', '11.14', '~', '-9.88', '-', '10.83', '-', '-5.9', '-6.3', '-', '7.0', '-', '6.0', '-', '-5.2', '-', '-', '-', '6.5', '-5.3', '-4.2', '-', '-', '-', '-', '-9', '05', '-', '8', '59', '-', '8', '39', '-', '8', '31', '-9', '46', '-', '-9', '73', '-', '-8', '28', '-', '-6', '50', '-', 'BOKEAS', '17', '-LRB-', '1998', '-RRB-', '-5.64', '%', '1', '~', 'and', '-5.77', '%', '-RRB-', '~', 'A.', 'general', 'I3C', 'enrichment', 'occiirs', 'at', 'the', 'base', 'of', 'the', 'protile', '.']	1998	['51']	['51']	['11']	['11']	[]	[]
54b43265e138239d8684ee17	['Roe', 'Lake', '-LRB-', '48', '°', '46.98', '′', 'N', ',', '123', '°', '18.18', '′', 'W', '-RRB-', 'is', 'a', 'small', '-LRB-', '3', 'ha', '-RRB-', ',', 'low-elevation', 'lake', '-LRB-', '100', 'm', 'asl', '-RRB-', 'located', 'on', 'the', 'northwestern', 'side', 'of', 'Pender', 'Island', 'in', 'the', 'Gulf', 'Islands', 'National', 'Park', 'Reserve', '.']	2013	['48']	['48']	['123']	['123']	[]	[]
54b43265e138239d8684ee26	['We', 'used', 'probe', 'rods', 'to', 'locate', 'the', 'deepest', 'sediments', ',', 'which', 'were', 'in', 'the', 'south-central', 'part', 'of', 'the', 'basin', '-LRB-', '36', '°', '01', '′', '45', '″', 'N', ',', '85', '°', '30', '′', '04', '″', 'W', ';', '303', 'm', 'elevation', '-RRB-', '.']	2013	['36', '37']	['36']	['85']	['85']	[]	[]
54b43265e138239d8684ee26	['This', 'site', 'was', 'on', 'the', 'southeast', 'side', 'of', 'the', 'basin', ',', 'approximately', '40', 'm', 'from', 'shore', 'and', '40', 'm', 'from', 'the', 'center', 'of', 'the', 'basin', '-LRB-', '37', '°', '25', '′', '56', '″', 'N', ',', '85', '°', '43', '′', '27', '″', 'W', ';', '260', 'm', 'elevation', '-RRB-', '.']	2013	['36', '37']	['37']	['85']	['85']	[]	[]
56f907c7cf58f176c533d523	['25', '-LRB-', '2', '-RRB-', '222', '--', '236', '-LRB-', '2010', '-RRB-', 'DOI', ':', '10.1002', '/', 'jqs', '226', 'JOURNAL', 'OF', 'QUATERNARY', 'SCIENCE', 'Table', '1', 'Radiocarbon', 'dates', 'and', 'site', 'locations', 'of', 'rodent', 'middens', 'Midden', 'designation', 'Latitude', 'Longitude', 'Elevation', '-LRB-', '8N', '-RRB-', '-LRB-', '8W', '-RRB-', '-LRB-', 'm', '-RRB-', 'Slope', 'aspect', '14C', 'Age', 'SD', 'Lab', 'Calibrated', '2s', 'Calibrated', 'Material', '-LRB-', 'a', 'BP', '-RRB-', 'code', 'age', 'range', '-LRB-', 'a', 'BP', '-RRB-', 'age', 'midpoint', 'dated', 'Indian', 'Cove', '20', '34.08342', '116.13945', 'Hidden', 'Valley', '84A', '34.02007', '116.16373', 'Jumbo', 'Rocks', '53', '33.99117', '116.06755', 'Skull', 'Rock', 'North', '41', '33.99764', '116.06329', 'Skull', 'Rock', 'North', '40B', '33.99767', '116.06260', 'Keys', 'Ranch', '1A', '34.02517', '116.14838', 'Jumbo', 'Rocks', 'North', '74', '33.99450', '116.07028', 'Indian', 'Cove', 'E', '90', '34.08537', '116.13975', 'Hidden', 'Valley', 'W', '94B', '34.01030', '116.16652', 'Hidden', 'Valley', 'W', '30', '34.01117', '116.16746', 'Jumbo', 'Rocks', '42', '33.99483', '116.06700', 'Malapai', 'Hills', '1A', '33.93265', '116.07510', 'Jumbo', 'Rocks', '39C', '33.99367', '116.06840', 'Jumbo', 'Rocks', 'North', '77', '33.99548', '116.07012', 'Jumbo', 'Rocks', '39D', '33.99367', '116.06840', 'Jumbo', 'Rocks', '39E', '33.99367', '116.06840', 'Mastodon', 'Peak', '1B', '33.99863', '116.05282', 'Hidden', 'Valley', 'W', '85B', '34.01051', '116.16538', 'Jumbo', 'Rocks', '26', '33.99070', '116.05410', 'Keys', 'Ranch', '97A2', '34.02405', '116.15535', 'Keys', 'Ranch', '97A1', '34.02405', '116.15535', 'Hidden', 'Valley', 'W', '95B', '34.01099', '166.16782', 'Hidden', 'Valley', '80A', '34.01519', '116.16275', 'Malapai', 'Hills', '1B', '33.93265', '116.07510', 'Hidden', 'Valley', '80B', '34.01519', '116.16275', 'Keys', 'Ranch', '1B', '34.02517', '116.14838', 'Jumbo', 'Rocks', '39B', '33.99367', '116.06840', 'Hidden', 'Valley', 'W', '85A', '34.01051', '116.16538', 'Jumbo', 'Rocks', '22', '33.99250', '116.05905', 'Jumbo', 'Rocks', 'North', '68', '33.99388', '116.06843', 'Hidden', 'Valley', '80C', '34.01519', '116.16275', 'Indian', 'Cove', '16', '34.09938', '116.17263', 'Indian', 'Cove', '49', '34.08492', '116.43080', 'Hidden', 'Valley', '62', '34.01635', '116.16383', 'Jumbo', 'Rocks', '39A', '33.99367', '116.06840', 'Hidden', 'Valley', '1977', '34.03000', '16.17000', 'Indian', 'Cove', '60B', '34.09637', '116.15250', 'Split', 'Rock', 'East', '38A', '34.00986', '116.05497', '945\xa01290\xa01340\xa01330', '1325\xa01285\xa01349', '958\xa01271\xa01274\xa01318', '1090\xa01352\xa01350\xa01352', '1352\xa01320\xa01247\xa01313', '1282\xa01282\xa01276\xa01259', '1090\xa01259\xa01285\xa01352', '1247\xa01325\xa01357\xa01259', '1028', '952\xa01280\xa01352\xa01280', '930', '1337', 'SW', '1', '225', '15', '30811', 'SW', '1', '620', '25', '30779', 'SE', '1', '695', '15', '30816', 'S', '1', '725', '25', '30795', 'S', '1', '920', '25', '30794', 'E', '2', '045', '20', '30818', 'SSE', '2', '065', '25', '30790', 'S', '2', '215', '15', '30813', 'SW', '2', '210', '25', '30781', 'SW', '3', '730', '25', '30777', 'N', '3', '865', '25', '30789', 'S', '3', '885', '45', 'AA64693', 'SSW', '4', '155', '25', '30786', 'NW', '4', '300', '25', '30791', 'SSW', '4', '435', '25', '30787', 'SSW', '4', '435', '25', '30788', 'W', '4', '655', '55', 'AA64695', 'NW', '4', '735', '25', '30780', 'NE', '4', '885', '20', '30815', 'W', '5', '165', '25', '30793', 'W', '6', '010', '20', '30819', 'N', '6', '535', '20', '30810', 'NNE', '7', '040', '25', '30807', 'S', '7', '110', '50', 'AA64694', 'NNE', '7', '695', '30', '30778', 'E', '7', '905', '30', '30792', 'SSW', '7', '955', '30', '30785', 'NW', '8', '185', '25', '30809', 'ESE', '8', '720', '30', '30814', 'SE', '8', '815', '30', '30817', 'NNE', '9', '185', '30', '30808', 'S', '9', '275', '35', '30782', 'SSE', '9', '300', '40', '30783', 'S', '9', '710', '35', '30776', 'SSW', '12', '015', '45', '30784', 'SW', '12\xa0790\xa0750', 'no', 'data', 'W', '29\xa0260\xa0420\xa030812', 'W', '&', 'E/Ravine', '>', '47', '200', 'n/a', '30796', '1073', '--', '1236', '1416', '--', '1560', '1543', '--', '1690', '1563', '--', '1702', '1820', '--', '1925', '1933', '--', '2107', '1950', '--', '2117', '2153', '--', '2318', '2151', '--', '2318', '3985', '--', '4151', '4162', '--', '4411', '4157', '--', '4422', '4583', '--', '4825', '4830', '--', '4958', '4881', '--', '5275', '4881', '--', '5275', '5293', '--', '5581', '5329', '--', '5582', '5591', '--', '5648', '5687', '--', '5989', '6787', '--', '6930', '7423', '--', '7478', '7799', '--', '7941', '7837', '--', '8019', '8418', '--', '8542', '8599', '--', '8972', '8649', '--', '8986', '9027', '--', '9256', '9552', '--', '9884', '9698', '--', '10123', '10247', '--', '10480', '10298', '--', '10572', '10299', '--', '10648', '10892', '--', '11222', '13766', '--', '13991', '13982', '--', '15996', '33718', '--', '34987', '>', '47200', '1', '155', '1', '490', '1', '615', '1', '635', '1', '875', '2', '015', '2', '035', '2', '235', '2', '235', '4', '070', '4', '285', '4', '290', '4', '705', '4', '895', '5', '080', '5', '080', '5', '440', '5', '455', '5', '620', '5', '838', '6', '860', '7', '450', '7', '870', '7', '930', '8', '480', '8', '785', '8', '820', '9', '140', '9', '720', '9', '910', '10', '365', '10', '435', '10', '475', '11', '055', '13', '880', '14', '990', '34', '355', '>', '47', '200', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Prunus', 'seed', 'Faecal', 'pellets', 'Prunus', 'seed', 'Prunus', 'seed', 'Prunus', 'seed', 'Prunus', 'seed', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Prunus', 'seed', 'Prunus', 'seed', 'Faecal', 'pellets', 'Prunus', 'seed', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Nolina', 'stem', 'Nolina', 'stem', 'Prunus', 'seed', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Faecal', 'pellets', 'Juniperus', 'stem', 'Faecal', 'pellets', 'Faecal', 'pellets', 'sp.', ',', 'Encelia', 'farinosa', '-LRB-', 'brittlebush', '-RRB-', ',', 'Hibiscus', 'denudatus', '-LRB-', 'rosemallow', '-RRB-', ',', 'Lotus', 'rigidus', '-LRB-', 'desert', 'rock', 'pea', '-RRB-', ',', 'Phacelia', 'sp', '.']	2010	['34']	['34']	['116']	['116']	[]	[]
58d2825dcf58f121bb500b60	"['Mire', 'Gyola', ',', 'Belasitsa', 'Mountain', '-LRB-', 'south-western', 'Bulgaria', '-RRB-', 'SPASSIMIR', 'TONKOV1', '&', 'GÖRAN', 'POSSNERT2', '1Laboratory', 'of', 'Palynology', ',', 'Department', 'of', 'Botany', ',', 'Faculty', 'of', 'Biology', ',', 'Soﬁa', 'University', '`', 'St', 'Kliment', 'Ohridski', ""'"", ',', 'Soﬁa', ',', 'Bulgaria', ',', '2Ångström', 'Laboratory', ',', 'Uppsala', 'University', ',', 'Uppsala', ',', 'Sweden', 'Site', 'details', 'Mire', 'Gyola', '-LRB-', '41', '°', '21', '′', '17.12', '″', 'N', ',', '23', '°', '07', '′', '31.31', '″', 'E', ';', '714', 'm', 'above', 'sea', 'level', '-LRB-', 'a.s.l.', '-RRB-', '-RRB-', 'is', 'situated', 'on', 'the', 'northern', 'slopes', 'of', 'the', 'Belasitsa', 'Mountain', '-LRB-', '2029', 'm', '-RRB-', 'in', 'south-western', 'Bulgaria', '.']"	2014	['41']	['41']	['23']	['23']	[]	[]
54b43265e138239d8684ef30	['Regional', 'setting', 'Lake', 'Consuelo', '-LRB-', '13', '°', '57.1', '′', 'S', ',', '68', '°', '59.45', '′', 'W', '-RRB-', 'is', 'immersed', 'in', 'groundlevel', 'clouds', 'on', 'most', 'days', 'and', 'its', 'at', '1360', 'm', 'above', 'sea', 'level', '-LRB-', 'asl', '-RRB-', ',', '2500', 'm', 'down', 'slope', 'from', 'the', 'Bolivian', 'Altiplano', 'and', 'Lake', 'Titicaca', '-LRB-', 'Fig.', '1', '-RRB-', '.']	2010	['13']	['13']	['68']	['68']	[]	[]
58d27c69cf58f121bb4ff693	"['Lake', 'Blatisto', ',', 'Rhodopes', 'Mountains', '-LRB-', 'South', 'Bulgaria', '-RRB-', 'JOHN', 'VAN', 'HUIS1', '†', ',', 'SPASSIMIR', 'TONKOV2', '&', 'ELISSAVETA', 'BOZILOVA2', '1Institute', 'for', 'Biodiversity', 'and', 'Ecosystem', 'Dynamics', '-LRB-', 'IBED', '-RRB-', ',', 'University', 'of', 'Amsterdam', ',', '1098', 'SM', 'Amsterdam', ',', 'The', 'Netherlands', ',', '2Laboratory', 'of', 'Palynology', ',', 'Department', 'of', 'Botany', ',', 'Faculty', 'of', 'Biology', ',', 'Soﬁa', 'University', '`', 'St', 'Kliment', 'Ohridski', ""'"", ',', 'Soﬁa', ',', 'Bulgaria', 'Site', 'details', 'Lake', 'Blatisto', '-LSB-', '41', '◦', '37', '17.26', 'N', ',', '24', '◦', '40', '41.27', 'E', ';', '1540', 'm', 'above', 'sea', 'level', '-LRB-', 'a.s.l.', '-RRB-', '-RSB-', 'belongs', 'to', 'the', 'group', 'of', 'the', 'Smolyan', 'lakes', 'situated', 'in', 'the', 'coniferous', 'belt', 'of', 'the', 'Central', 'Rhodopes', 'Mountains', 'in', 'Bulgaria', 'on', 'several', 'swampy', 'terraces', 'along', 'a', 'small', 'river', 'in', 'an', 'area', 'with', 'a', 'pyroclastic', 'geology', 'of', 'Oligocene', 'age', ',', 'consisting', 'of', 'rhyolite', '.']"	2013	['41']	['41']	['24']	['24']	[]	[]
54b43267e138239d8684f2da	['Our', 'study', 'has', 'added', 'to', 'this', 'work', 'with', 'an', 'analysis', 'of', 'the', 'fossil', 'pollen', ',', 'spores', 'and', 'sediments', 'from', 'the', 'Makepeace', 'Cedar', 'Swamp', '-LRB-', '41', '°', '56ЈN', ',', '70', '°', '46ЈW', '-RRB-', 'near', 'Carver', ',', 'Massachusetts', '.']	2000	['41']	['41']	['70']	['70']	[]	[]
54b43269e138239d8684fa5d	"['Y-2268', 'Y-2269', 'Y-2270', 'Y-2271', 'Y-2272', 'Depth', 'below', 'core', 'top', '-LRB-', '4', '830-831\xa0870-871', '910-911\xa0950-951', '990-992', '14C', 'age', '-LRB-', 'corrected', 'for', 'isotope', 'fractionation', ';', '5568', 'yr', 'half-life', '-RRB-', '8940\xa09210\xa09630\xa09970', '10,320', '+', '140', 'f', '140', '+', '160', '*', '160', '+', '120', '6', '13c', '-LRB-', 'per', 'mill', 'PDB', '-RRB-', '-', '28.6', '-', '28.0', '-', '28.7', '-', '28.6', '-28.2', 'Lake', 'of', 'the', 'Clouds', ',', 'Minnesota', '-LRB-', '48', ""'"", 'O', '’N', 'lat', '91', ""'"", '07', ""'"", 'W', 'long', '-RRB-', '.']"	1975	['45', '48', '44']	['48']	['93', '91']	['91']	[]	[]
